id,common_name,scientific_name,image_url,county,freshwater,Saltwater
512,Spotted moray,Gymnothorax moringa,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Spotted_moray.jpg/120px-Spotted_moray.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
513,California scorpionfish,Scorpaena guttata,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Scorpaena_guttata.jpg/120px-Scorpaena_guttata.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
514,Spotted scorpionfish,Scorpaena plumieri,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Scorpaena_plumieri_in_Madagascar_Reef.jpg/120px-Scorpaena_plumieri_in_Madagascar_Reef.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
519,Spotted trunkfish,Lactophrys bicaudalis,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Spotted_Trunkfish.jpg/120px-Spotted_Trunkfish.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
520,Stoplight parrotfish,Sparisoma viride,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Stoplight-parrotfish.jpg/120px-Stoplight-parrotfish.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
522,Striped burrfish,Chilomycterus antillarum,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Chilomycterus_antillarum_-_pone.0010676.g199.png/120px-Chilomycterus_antillarum_-_pone.0010676.g199.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
523,Striped mullet,Mugil cephalus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Mucep_u0.gif/120px-Mucep_u0.gif,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
524,Striped parrotfish,Scarus iseri,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Striped_parrotfish_Scarus_iserti_%284657126126%29.jpg/120px-Striped_parrotfish_Scarus_iserti_%284657126126%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
525,Stonefish,Ogcocephalus corniger,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Ogcocephalus_corniger_SI.jpg/120px-Ogcocephalus_corniger_SI.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
527,Summer flounder,Paralichthys dentatus,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/Summer_flounder_photo4.jpg/120px-Summer_flounder_photo4.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
530,Swordfish,Xiphias gladius,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Xiphias_gladius2.jpg/120px-Xiphias_gladius2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
535,Tiger grouper,Mycteroperca tigris,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Tiger_grouper.JPG/120px-Tiger_grouper.JPG,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
536,Tiger shark,Galeocerdo cuvier,https://upload.wikimedia.org/wikipedia/commons/thumb/3/39/Tiger_shark.jpg/120px-Tiger_shark.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
538,Tobaccofish,Serranus tabacarius,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Reef1611_%289730764897%29.jpg/120px-Reef1611_%289730764897%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
539,Tomtate grunt,Haemulon aurolineatum,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Haemulon_aurolineatum.jpg/120px-Haemulon_aurolineatum.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
544,Vermilion snapper,Rhomboplites aurorubens,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Vermilion_snapper.jpg/120px-Vermilion_snapper.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
545,Wahoo,Acanthocybium solandri,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Acanthocybium_solandri.png/120px-Acanthocybium_solandri.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
549,Weakfish,Cynoscion regalis,https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/Cynoscion_regalis_%28line_art%29.jpg/120px-Cynoscion_regalis_%28line_art%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
551,Whale shark,Rhincodon typus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Whale_shark_Georgia_aquarium.jpg/120px-Whale_shark_Georgia_aquarium.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
555,White grunt,Haemulon plumierii,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/White_Grunt_%285658507044%29.jpg/120px-White_Grunt_%285658507044%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
556,White marlin,Kajikia albida,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0e/White_Marlin_in_North_Carolina_1394318584.jpg/120px-White_Marlin_in_North_Carolina_1394318584.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
558,Whitespot moray,Muraena pavonina,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Muraena_pavonina_SI.jpg/120px-Muraena_pavonina_SI.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
559,Whitespotted surgeonfish,Acanthurus guttatus,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Acanthurus_guttatus_SI2.jpg/120px-Acanthurus_guttatus_SI2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
560,Windowpane flounder,Scophthalmus aquosus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Turbot-de-sable-devant.jpg/120px-Turbot-de-sable-devant.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
563,Yellow goatfish,Mulloidichthys martinicus,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/AkaHJ.jpg/120px-AkaHJ.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
564,Yellow jack,Carangoides bartholomaei,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Yellow_jack%2C_florida.jpg/120px-Yellow_jack%2C_florida.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
566,Yellow stingray,Urobatis jamaicensis,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Yellow_Stingray%2C_Belize%2C_2007-09.jpg/120px-Yellow_Stingray%2C_Belize%2C_2007-09.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
567,Yellow tang,Zebrasoma flavescens,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Zebrasoma_flavescens_Luc_Viatour.jpg/120px-Zebrasoma_flavescens_Luc_Viatour.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
568,Yellowedge grouper,Hyporthodus flavolimbatus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Epinephelus_flavolimbatus.jpg/120px-Epinephelus_flavolimbatus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
569,Yellowfin goby,Acanthogobius flavimanus,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Acanthogobius_flavimanus.jpeg/120px-Acanthogobius_flavimanus.jpeg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
570,Yellowfin grouper,Mycteroperca venenosa,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Mycteroperca_venenosa.jpg/120px-Mycteroperca_venenosa.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
571,Yellowfin mojarra,Gerres cinereus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Yellowfin_mojarra_Gerres_cinereus_%284657649975%29.jpg/120px-Yellowfin_mojarra_Gerres_cinereus_%284657649975%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
572,Yellowfin tuna,Thunnus albacares,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Thunnus_albacares.png/120px-Thunnus_albacares.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
573,Yellowhead wrasse,Halichoeres garnoti,https://upload.wikimedia.org/wikipedia/commons/thumb/2/25/Reef1538_-_Flickr_-_NOAA_Photo_Library.jpg/120px-Reef1538_-_Flickr_-_NOAA_Photo_Library.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
574,Yellowmouth grouper,Mycteroperca interstitialis,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Mycteroperca_interstitialis_-_pone.0010676.g054.png/120px-Mycteroperca_interstitialis_-_pone.0010676.g054.png,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
575,Yellowtail damselfish,Microspathodon chrysurus,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Microspathodon_chrysurus.jpg/120px-Microspathodon_chrysurus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
576,Yellowtail parrotfish,Sparisoma rubripinne,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Yellowtail_parrotfish_Sparisoma_rubripinne_%282443201744%29.jpg/120px-Yellowtail_parrotfish_Sparisoma_rubripinne_%282443201744%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
577,Yellowtail snapper,Ocyurus chrysurus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Yellowtail_snapper_seen_from_Underwater_Tunnel_Atlantis.jpg/120px-Yellowtail_snapper_seen_from_Underwater_Tunnel_Atlantis.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
579,Goldspotted Killifish,Floridichthys carpio,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Floridichthys_carpio.jpg/120px-Floridichthys_carpio.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Dixie, Escambia, Indian River, Lee, Levy, Manatee, Martin, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Volusia}
",No,Yes
3,Alabama shad,Alosa alabamae,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/FMIB_33827_Alabama_Shad.jpeg/120px-FMIB_33827_Alabama_Shad.jpeg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
4,Alewife,Alosa pseudoharengus,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Alosa_pseudoharengus.jpg/120px-Alosa_pseudoharengus.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
11,American eel,Anguilla rostrata,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/American_Eel.jpg/120px-American_Eel.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
12,American gizzard shad,Dorosoma cepedianum,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6b/Dorosoma_cepedianum.jpg/120px-Dorosoma_cepedianum.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
14,American shad,Alosa sapidissima,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Dentonshad1904.jpg/120px-Dentonshad1904.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
29,Atlantic needlefish,Strongylura marina,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Fish4485_-_Flickr_-_NOAA_Photo_Library.jpg/120px-Fish4485_-_Flickr_-_NOAA_Photo_Library.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
36,Atlantic stingray,Hypanus sabinus,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/Dasyatis_sabina_florida.jpg/120px-Dasyatis_sabina_florida.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
37,Atlantic sturgeon,Acipenser oxyrinchus oxyrinchus,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/Atlantic_sturgeon.jpg/120px-Atlantic_sturgeon.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
38,Atlantic tarpon,Megalops atlanticus,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Tarpon3.JPG/120px-Tarpon3.JPG,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
109,Blueback herring,Alosa aestivalis,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Blueback_herring_fish_image.jpg/120px-Blueback_herring_fish_image.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
110,Bluefish,Pomatomus saltatrix,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Pomatomus_saltatrix.png/120px-Pomatomus_saltatrix.png,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
130,Brown trout,Salmo trutta,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Bachforelle_Zeichnung.jpg/120px-Bachforelle_Zeichnung.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
133,Bull shark,Carcharhinus leucas,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Bullshark_Beqa_Fiji_2007.jpg/120px-Bullshark_Beqa_Fiji_2007.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
194,Drab sole,Achirus achirus,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Achirus_achirus_from_F_de_Castelnau-poissonsPl41.jpg/120px-Achirus_achirus_from_F_de_Castelnau-poissonsPl41.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
270,Gulf sturgeon,Acipenser oxyrinchus desotoi,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Acipenser_oxyrinchus_desotoi-2.jpg/120px-Acipenser_oxyrinchus_desotoi-2.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
280,Hickory shad,Alosa mediocris,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/Alosa_mediocris_%28S0512%29_%2812599883825%29.jpg/120px-Alosa_mediocris_%28S0512%29_%2812599883825%29.jpg,"{Bay, Brevard, Broward, Citrus, Collier, Columbia, Dixie, Escambia, Gilchrist, Highlands, Holmes, Indian River, Jackson, Lee, Levy, Lafayette, Lake, Levy, Madison, Manatee, Martin, Marion, Miami-Dade, Monroe, Palm Beach, Pasco, Pinellas, Saint Lucie, Santa Rosa, Sarasota, Sumter, Volusia}",Yes,Yes
